STATEFP,GEOID,NAME,LOGRADE,HIGRADE,Latitiude,Longitude,NCESIDn,BIA_School,BIA
42,4213500,Lehighton Area School District,PK,12,40.8117942,-75.7284406,4213500,Contains non-reservation school,
42,4213590,Lewisburg Area School District,KG,12,40.9545354,-76.906226,4213590,Contains non-reservation school,
42,4213710,Ligonier Valley School District,PK,12,40.2640078,-79.1909618,4213710,Contains non-reservation school,
42,4213770,Penn Cambria School District,PK,12,40.5086147,-78.5808882,4213770,Contains non-reservation school,
42,4213980,Littlestown Area School District,KG,12,39.7602808,-77.0958388,4213980,Contains non-reservation school,
42,4214100,Lower Dauphin School District,KG,12,40.2903038,-76.6780369,4214100,Contains non-reservation school,
42,4214160,Lower Merion School District,KG,12,40.0299044,-75.2789901,4214160,Contains non-reservation school,
42,4214190,Lower Moreland Township School District,KG,12,40.120608,-75.07486,4214190,No School,
42,4214250,Methacton School District,KG,12,40.1721728,-75.3914353,4214250,Contains non-reservation school,
42,4214310,Loyalsock Township School District,KG,12,41.268092,-76.9824516,4214310,Contains non-reservation school,
42,4214430,Mahanoy Area School District,KG,12,40.8154464,-76.1145057,4214430,Contains non-reservation school,
42,4214460,Line Mountain School District,KG,12,40.7168985,-76.7522073,4214460,No School,
42,4214550,Manheim Central School District,PK,12,40.1687241,-76.435656,4214550,Contains non-reservation school,
42,4214580,Manheim Township School District,KG,12,40.0910781,-76.2974764,4214580,Contains non-reservation school,
42,4214730,Marion Center Area School District,KG,12,40.7685388,-79.0871597,4214730,No School,
42,4214760,Marple Newtown School District,KG,12,39.9785892,-75.3882756,4214760,Contains non-reservation school,
42,4214790,Mars Area School District,KG,12,40.7091356,-79.9780617,4214790,Contains non-reservation school,
42,4214850,Central Fulton School District,PK,12,39.9368435,-78.0379418,4214850,Contains non-reservation school,
42,4214880,McGuffey School District,KG,12,40.0865994,-80.3915937,4214880,Contains non-reservation school,
42,4214940,McKeesport Area School District,KG,12,40.3393987,-79.8234713,4214940,Contains non-reservation school,
42,4215030,Mechanicsburg Area School District,KG,12,40.1867865,-76.9825758,4215030,Contains non-reservation school,
42,4215120,Mercer Area School District,KG,12,41.2359676,-80.2558898,4215120,No School,
42,4215150,Meyersdale Area School District,KG,12,39.7909681,-78.954805,4215150,No School,
42,4215170,Mid Valley School District,KG,12,41.4515326,-75.6025311,4215170,No School,
42,4215210,Midd-West School District,KG,12,40.7581581,-77.1467964,4215210,Contains non-reservation school,
42,4215240,Middletown Area School District,KG,12,40.2136836,-76.756287,4215240,Contains non-reservation school,
42,4215270,Midland Borough School District,PK,12,40.6343582,-80.4580115,4215270,No School,
42,4215290,Mifflin County School District,KG,12,40.6373849,-77.5969746,4215290,Contains non-reservation school,
42,4215330,Millcreek Township School District,KG,12,42.0779455,-80.1212207,4215330,Contains non-reservation school,
42,4215360,Millersburg Area School District,KG,12,40.5607039,-76.9359199,4215360,Contains non-reservation school,
42,4215450,Millville Area School District,KG,12,41.1417449,-76.5171217,4215450,Contains non-reservation school,
42,4215480,Milton Area School District,KG,12,41.0305778,-76.8950423,4215480,Contains non-reservation school,
42,4215510,Minersville Area School District,KG,12,40.6840988,-76.306154,4215510,Contains non-reservation school,
42,4215540,Mohawk Area School District,KG,12,40.9409082,-80.4454977,4215540,Contains non-reservation school,
42,4215600,Monessen City School District,KG,12,40.1517893,-79.8830704,4215600,Contains non-reservation school,
42,4215660,Montgomery Area School District,KG,12,41.1545615,-76.9789772,4215660,Contains non-reservation school,
42,4215720,Montour School District,KG,12,40.4634262,-80.1252136,4215720,Contains non-reservation school,
42,4215750,Montoursville Area School District,KG,12,41.3901924,-76.8778634,4215750,Contains non-reservation school,
42,4215810,Montrose Area School District,KG,12,41.8971791,-75.9476212,4215810,No School,
42,4215830,Moon Area School District,KG,12,40.5099111,-80.2078474,4215830,Contains non-reservation school,
42,4215900,Morrisville Borough School District,PK,12,40.207644,-74.7802694,4215900,No School,
42,4215960,Moshannon Valley School District,KG,12,40.8152587,-78.4574146,4215960,No School,
42,4215990,Mount Carmel Area School District,PK,12,40.7955413,-76.4392667,4215990,No School,
42,4216020,Mount Union Area School District,KG,12,40.3676379,-77.8741035,4216020,Contains non-reservation school,
42,4216050,Mountain View School District,KG,12,41.7232297,-75.6840605,4216050,No School,
42,4216110,Mt. Lebanon School District,KG,12,40.3766961,-80.0489425,4216110,Contains non-reservation school,
42,4216170,Mount Pleasant Area School District,KG,12,40.1508726,-79.4071735,4216170,Contains non-reservation school,
42,4216200,Muhlenberg School District,KG,12,40.3952815,-75.923715,4216200,No School,
42,4216230,Muncy School District,KG,12,41.2168546,-76.7718322,4216230,No School,
42,4216290,Greater Nanticoke Area School District,KG,12,41.190709,-76.0371043,4216290,Contains non-reservation school,
42,4216380,Nazareth Area School District,KG,12,40.7586717,-75.3251956,4216380,No School,
42,4216410,Neshaminy School District,KG,12,40.1709851,-74.9281981,4216410,Contains non-reservation school,
42,4216440,Neshannock Township School District,PK,12,41.050499,-80.3504331,4216440,Contains non-reservation school,
42,4216500,Woodland Hills School District,PK,12,40.4203035,-79.8494546,4216500,Contains non-reservation school,
42,4216530,New Brighton Area School District,KG,12,40.7485451,-80.2741964,4216530,Contains non-reservation school,
42,4216620,New Castle Area School District,KG,12,40.9737553,-80.3542877,4216620,Contains non-reservation school,
42,4216740,New Kensington-Arnold School District,PK,12,40.5735209,-79.7535107,4216740,Contains non-reservation school,
42,4216860,New Hope-Solebury School District,KG,12,40.3675348,-75.0100998,4216860,Contains non-reservation school,
42,4216890,Newport School District,KG,12,40.4862315,-77.1139973,4216890,Contains non-reservation school,
42,4216980,Norristown Area School District,KG,12,40.13684,-75.3539788,4216980,Contains non-reservation school,
42,4217010,North Allegheny School District,KG,12,40.610556,-80.0817865,4217010,Contains non-reservation school,
42,4217100,Moniteau School District,KG,12,41.0641633,-79.8846468,4217100,Contains non-reservation school,
42,4217130,North Clarion County School District,PK,12,41.3584643,-79.3332131,4217130,No School,
42,4217160,North East School District,KG,12,42.2004852,-79.8262289,4217160,Contains non-reservation school,
42,4217220,North Hills School District,KG,12,40.5251068,-80.0248388,4217220,Contains non-reservation school,
42,4217280,North Penn School District,KG,12,40.2454904,-75.2852603,4217280,Contains non-reservation school,
42,4217310,North Pocono School District,KG,12,41.3239645,-75.5421308,4217310,Contains non-reservation school,
42,4217370,Northampton Area School District,KG,12,40.7519716,-75.4682059,4217370,Contains non-reservation school,
42,4217430,Riverside Beaver County School District,KG,12,40.8093192,-80.2337278,4217430,No School,
42,4217460,Northeast Bradford School District,KG,12,41.9002285,-76.264414,4217460,Contains non-reservation school,
42,4217520,Northeastern York School District,KG,12,40.0656554,-76.753127,4217520,Contains non-reservation school,
42,4217580,Northern Bedford County School District,KG,12,40.1757126,-78.3687905,4217580,Contains non-reservation school,
42,4217610,Northern Cambria School District,KG,12,40.6324824,-78.7881406,4217610,Contains non-reservation school,
42,4217640,Northern Lebanon School District,KG,12,40.4498264,-76.5271771,4217640,Contains non-reservation school,
42,4217670,Northern Lehigh School District,KG,12,40.7397189,-75.6356059,4217670,Contains non-reservation school,
42,4217700,Northern Potter School District,KG,12,41.9031335,-77.7928251,4217700,Contains non-reservation school,
42,4217730,Northern Tioga School District,KG,12,41.9227691,-77.3026698,4217730,Contains non-reservation school,
42,4217760,Northern York County School District,KG,12,40.0813693,-76.9883483,4217760,Contains non-reservation school,
42,4217770,Northgate School District,KG,12,40.4965865,-80.0598379,4217770,Contains non-reservation school,
42,4217790,Northwest Area School District,KG,12,41.1921772,-76.2568078,4217790,No School,
42,4217850,Northwestern Lehigh School District,KG,12,40.6558969,-75.7342829,4217850,Contains non-reservation school,
42,4217880,Northwestern School District,KG,12,41.916189,-80.3865786,4217880,Contains non-reservation school,
42,4217940,Norwin School District,KG,12,40.3293919,-79.7321462,4217940,Contains non-reservation school,
42,4218030,Octorara Area School District,KG,12,39.9207546,-75.9459746,4218030,Contains non-reservation school,
42,4218090,Oil City Area School District,KG,12,41.5081538,-79.696713,4218090,Contains non-reservation school,
42,4218120,Old Forge School District,KG,12,41.3704794,-75.740855,4218120,Contains non-reservation school,
42,4218150,Oley Valley School District,KG,12,40.3948778,-75.7807601,4218150,Contains non-reservation school,
42,4218210,Oswayo Valley School District,PK,12,41.9402076,-78.1130371,4218210,Contains non-reservation school,
42,4218240,Otto-Eldred School District,PK,12,41.9508045,-78.411247,4218240,Contains non-reservation school,
42,4218270,Owen J. Roberts School District,KG,12,40.1705058,-75.6804175,4218270,Contains non-reservation school,
42,4218300,Oxford Area School District,KG,12,39.780091,-75.978656,4218300,Contains non-reservation school,
42,4218330,Palisades School District,KG,12,40.5187012,-75.1898573,4218330,Contains non-reservation school,
42,4218360,Palmerton Area School District,KG,12,40.8510668,-75.5679031,4218360,Contains non-reservation school,
42,4218390,Palmyra Area School District,KG,12,40.3224236,-76.5788715,4218390,Contains non-reservation school,
42,4218450,Panther Valley School District,KG,12,40.8530679,-75.8409763,4218450,Contains non-reservation school,
42,4218510,Parkland School District,KG,12,40.6260714,-75.5908381,4218510,Contains non-reservation school,
42,4218570,Pen Argyl Area School District,KG,12,40.8217417,-75.2616776,4218570,Contains non-reservation school,
42,4218580,Penn-Delco School District,KG,12,39.8704547,-75.4246678,4218580,Contains non-reservation school,
42,4218590,Penn Hills School District,PK,12,40.4781739,-79.8291014,4218590,Contains non-reservation school,
42,4218630,Penn Manor School District,KG,12,39.94146,-76.3713593,4218630,Contains non-reservation school,
42,4218660,Penn-Trafford School District,KG,12,40.3719567,-79.6574717,4218660,Contains non-reservation school,
42,4218740,Penncrest School District,PK,12,41.7086072,-80.0037464,4218740,Contains non-reservation school,
42,4218750,Pennridge School District,KG,12,40.3826934,-75.2539401,4218750,Contains non-reservation school,
42,4218780,Penns Manor Area School District,PK,12,40.6221697,-78.9650299,4218780,No School,
42,4218810,Penns Valley Area School District,KG,12,40.8784704,-77.4942954,4218810,No School,
42,4218840,Pennsbury School District,KG,12,40.1911385,-74.8133967,4218840,Contains non-reservation school,
42,4218900,Pequea Valley School District,KG,12,40.0287825,-76.0524992,4218900,Contains non-reservation school,
42,4218930,Perkiomen Valley School District,KG,12,40.236551,-75.446927,4218930,Contains non-reservation school,
42,4218960,Peters Township School District,KG,12,40.2729319,-80.0816286,4218960,Contains non-reservation school,
42,4218990,Philadelphia City School District,PK,12,40.0093755,-75.1333459,4218990,Contains non-reservation school,
42,4219020,Philipsburg-Osceola Area School District,PK,12,40.8782578,-78.2183499,4219020,Contains non-reservation school,
42,4219050,Phoenixville Area School District,KG,12,40.1233539,-75.5294573,4219050,Contains non-reservation school,
42,4219140,Pine Grove Area School District,PK,12,40.5715351,-76.3898557,4219140,No School,
42,4219170,Pittsburgh School District,PK,12,40.4410487,-79.9770782,4219170,Contains non-reservation school,
42,4219200,Pittston Area School District,KG,12,41.3100328,-75.7386494,4219200,Contains non-reservation school,
42,4219290,Pleasant Valley School District,KG,12,40.9133939,-75.4359677,4219290,Contains non-reservation school,
42,4219350,Plum Borough School District,KG,12,40.501893,-79.7481808,4219350,Contains non-reservation school,
42,4219470,Colonial School District,KG,12,40.1035408,-75.2709952,4219470,Contains non-reservation school,
42,4219500,Pocono Mountain School District,KG,12,41.1240259,-75.3926773,4219500,Contains non-reservation school,
42,4219530,Port Allegany School District,KG,12,41.8138482,-78.2304385,4219530,No School,
42,4219560,Portage Area School District,KG,12,40.3817637,-78.6488323,4219560,Contains non-reservation school,
42,4219650,Pottsgrove School District,KG,12,40.265119,-75.6227333,4219650,Contains non-reservation school,
42,4219680,Pottstown School District,PK,12,40.2509241,-75.6447544,4219680,Contains non-reservation school,
42,4219710,Pottsville Area School District,KG,12,40.6909602,-76.2067138,4219710,Contains non-reservation school,
42,4219800,Punxsutawney Area School District,KG,12,40.9603495,-78.998661,4219800,Contains non-reservation school,
